,YEAR,STATE,EVENT_TYPE,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_CZ_STATE,BEGIN_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_ID,EVENT_ID,TOTAL DEATHS,TOTAL INJURIES,TOTAL DAMAGES
185,1952,ALABAMA,Tornado,25000.0,0.0,,0.0,,3.0,3.3,440,,,33.33,-87.9,33.37,-87.87,,9979436,0,6,25000.0
186,1952,ALABAMA,Tornado,25000.0,0.0,,0.0,,4.0,21.6,100,,,34.6,-87.0,34.68,-86.63,,9979437,4,50,25000.0
187,1952,ALABAMA,Tornado,25000.0,0.0,,0.0,,1.0,0.2,200,,,30.7,-88.28,,,,9979438,0,2,25000.0
188,1952,KENTUCKY,Tornado,250000.0,0.0,,0.0,,3.0,2.7,33,,,37.53,-85.72,37.55,-85.67,,10035925,0,18,250000.0
189,1952,KENTUCKY,Tornado,0.0,0.0,,0.0,,3.0,25.2,880,,,37.68,-87.3,37.87,-86.9,,10035926,0,3,0.0
190,1952,ALABAMA,Tornado,25000.0,0.0,,0.0,,3.0,3.3,100,,,33.57,-87.67,33.6,-87.63,,9979430,1,14,25000.0
191,1952,ALABAMA,Tornado,2500000.0,0.0,,0.0,,1.0,1.3,400,,,34.02,-86.75,34.03,-86.73,,9979432,0,3,2500000.0
192,1952,ALABAMA,Tornado,2500000.0,0.0,,0.0,,1.0,4.7,400,,,34.03,-86.73,34.07,-86.67,,9979433,0,3,2500000.0
193,1952,ALABAMA,Tornado,250000.0,0.0,,0.0,,3.0,0.0,200,,,33.6,-86.93,,,,9979434,1,26,250000.0
194,1952,ALABAMA,Tornado,0.0,0.0,,0.0,,3.0,3.3,400,,,34.5,-85.7,34.53,-85.67,,9979435,0,12,0.0
195,1952,MARYLAND,Tornado,25000.0,0.0,,0.0,,1.0,1.0,50,,,39.63,-77.42,,,,10038922,0,1,25000.0
196,1952,MINNESOTA,Tornado,2500000.0,0.0,,0.0,,2.0,30.7,220,,,44.12,-95.08,44.38,-94.58,,10052058,0,5,2500000.0
197,1952,MINNESOTA,Tornado,2500000.0,0.0,,0.0,,2.0,0.0,220,,,44.83,-93.5,44.85,-93.47,,10052060,0,5,2500000.0
198,1952,MINNESOTA,Tornado,2500000.0,0.0,,0.0,,2.0,65.8,267,,,44.33,-93.85,45.12,-93.08,,10052061,0,6,2500000.0
199,1952,MINNESOTA,Tornado,2500000.0,0.0,,0.0,,2.0,5.1,267,,,45.12,-93.08,45.2,-93.07,,10052062,0,9,2500000.0
200,1952,MINNESOTA,Tornado,25000.0,0.0,,0.0,,2.0,1.5,133,,,43.72,-93.48,,,,10052065,0,4,25000.0
201,1952,MISSOURI,Tornado,25000.0,0.0,,0.0,,2.0,8.5,100,,,37.75,-90.5,37.78,-90.35,,10063629,0,1,25000.0
202,1952,MISSOURI,Tornado,2500000.0,0.0,,0.0,,4.0,6.5,880,,,36.05,-89.82,36.07,-89.7,,10063632,17,100,2500000.0
203,1952,IOWA,Tornado,200000.0,0.0,,0.0,,2.0,2.3,100,,,,,,,,10017020,1,2,200000.0
204,1952,IOWA,Tornado,2500000.0,0.0,,0.0,,4.0,24.1,400,,,42.75,-95.85,42.9,-95.42,,10017021,0,4,2500000.0
205,1952,OHIO,Tornado,250000.0,0.0,,0.0,,1.0,0.0,33,,,40.53,-81.5,,,,10086814,0,4,250000.0
206,1952,COLORADO,Tornado,25000.0,0.0,,0.0,,2.0,2.5,200,,,39.48,-102.6,,,,9991336,0,1,25000.0
207,1952,COLORADO,Tornado,25000.0,0.0,,0.0,,3.0,7.4,150,,,40.33,-104.57,40.25,-104.47,,9991337,0,5,25000.0
208,1952,SOUTH CAROLINA,Tornado,30.0,0.0,,0.0,,3.0,16.1,83,,,34.8,-82.13,34.8,-81.85,,10117456,2,4,30.0
209,1952,ARKANSAS,Tornado,25000.0,0.0,,0.0,,2.0,27.8,100,,,34.7,-94.28,34.95,-93.9,,9983037,0,2,25000.0
210,1952,NORTH CAROLINA,Tornado,250000.0,0.0,,0.0,,2.0,1.0,50,,,36.43,-78.72,,,,10075517,0,1,250000.0
211,1952,WISCONSIN,Tornado,2500000.0,0.0,,0.0,,3.0,18.2,100,,,45.42,-92.63,45.58,-92.33,,10146814,2,6,2500000.0
212,1952,KANSAS,Tornado,250000.0,0.0,,0.0,,4.0,10.9,440,,,39.03,-94.92,39.07,-94.72,,10025359,0,1,250000.0
213,1952,GEORGIA,Tornado,250000.0,0.0,,0.0,,2.0,6.8,350,,,31.28,-84.0,31.33,-83.9,,10001438,0,8,250000.0
214,1952,TENNESSEE,Tornado,25000.0,0.0,,0.0,,1.0,0.1,100,,,35.42,-86.7,,,,10126037,3,166,25000.0
215,1952,TENNESSEE,Tornado,2500000.0,0.0,,0.0,,4.0,2.0,300,,,35.15,-86.58,,,,10126038,2,150,2500000.0
216,1952,TENNESSEE,Tornado,250000.0,0.0,,0.0,,4.0,4.7,200,,,36.02,-89.2,36.08,-89.18,,10126041,2,10,250000.0
217,1952,TENNESSEE,Tornado,250000.0,0.0,,0.0,,3.0,18.1,1000,,,35.95,-89.43,36.13,-89.2,,10126042,10,30,250000.0
218,1952,TENNESSEE,Tornado,250000.0,0.0,,0.0,,4.0,2.0,200,,,36.1,-89.27,,,,10126043,4,5,250000.0
219,1952,TENNESSEE,Tornado,250000.0,0.0,,0.0,,3.0,7.4,350,,,35.22,-86.6,35.22,-86.47,,10126033,0,2,250000.0
220,1952,TENNESSEE,Tornado,250000.0,0.0,,0.0,,4.0,1.3,100,,,35.2,-86.3,35.2,-86.28,,10126034,0,9,250000.0
221,1952,TENNESSEE,Tornado,250000.0,0.0,,0.0,,4.0,11.4,100,,,35.2,-86.28,35.22,-86.08,,10126035,3,35,250000.0
222,1952,TENNESSEE,Tornado,250000.0,0.0,,0.0,,3.0,5.1,400,,,35.25,-85.83,35.27,-85.75,,10126036,0,2,250000.0
223,1952,GEORGIA,Tornado,25000.0,0.0,,0.0,,1.0,2.0,100,,,31.58,-84.17,,,,10001440,0,1,25000.0
224,1952,GEORGIA,Tornado,250000.0,0.0,,0.0,,1.0,0.1,400,,,31.47,-83.5,,,,10001442,0,2,250000.0
225,1952,GEORGIA,Tornado,2500.0,0.0,,0.0,,1.0,0.1,33,,,32.58,-82.33,,,,10001443,0,1,2500.0
226,1952,GEORGIA,Tornado,250000.0,0.0,,0.0,,2.0,9.4,300,,,34.37,-83.58,34.37,-83.42,,10001445,0,3,250000.0
227,1952,GEORGIA,Tornado,25000.0,0.0,,0.0,,2.0,0.2,17,,,34.12,-83.67,,,,10001446,0,5,25000.0
228,1952,GEORGIA,Tornado,250000.0,0.0,,0.0,,3.0,4.3,400,,,32.8,-83.68,32.78,-83.62,,10001447,0,4,250000.0
229,1952,GEORGIA,Tornado,2500000.0,0.0,,0.0,,3.0,4.3,200,,,31.37,-83.25,31.4,-83.2,,10001449,0,10,2500000.0
230,1952,LOUISIANA,Tornado,25000.0,0.0,,0.0,,2.0,0.5,200,,,32.35,-94.0,,,,10032662,0,5,25000.0
231,1952,LOUISIANA,Tornado,250000.0,0.0,,0.0,,3.0,16.5,100,,,30.17,-92.87,30.27,-92.62,,10032665,0,10,250000.0
232,1952,LOUISIANA,Tornado,250000.0,0.0,,0.0,,2.0,13.2,67,,,30.37,-92.13,30.4,-91.92,,10032667,4,33,250000.0
233,1952,LOUISIANA,Tornado,2500000.0,0.0,,0.0,,2.0,6.4,20,,,29.87,-91.62,29.93,-91.55,,10032668,0,3,2500000.0
234,1952,FLORIDA,Tornado,2500.0,0.0,,0.0,,1.0,0.0,20,,,30.17,-85.7,,,,9991450,0,1,2500.0
235,1952,FLORIDA,Tornado,2500.0,0.0,,0.0,,0.0,0.0,33,,,28.55,-82.38,,,,9991451,0,1,2500.0
236,1952,KANSAS,Tornado,250000.0,0.0,,0.0,,4.0,2.7,440,,,38.98,-95.22,39.0,-95.17,,10025357,0,2,250000.0
237,1952,VIRGINIA,Tornado,25000.0,0.0,,0.0,,2.0,1.0,150,,,38.22,-78.83,,,,10153064,0,2,25000.0
238,1952,ILLINOIS,Tornado,25000.0,0.0,,0.0,,1.0,3.0,10,,,39.18,-90.37,39.22,-90.32,,10009726,0,1,25000.0
239,1952,TENNESSEE,Tornado,250000.0,0.0,,0.0,,4.0,18.7,427,,,35.0,-89.58,35.12,-89.28,,10126257,7,50,250000.0
240,1952,TENNESSEE,Tornado,25000.0,0.0,,0.0,,2.0,0.1,150,,,35.8,-88.78,,,,10126258,2,2,25000.0
241,1952,TENNESSEE,Tornado,250000.0,0.0,,0.0,,3.0,0.1,100,,,35.85,-88.67,,,,10126259,0,3,250000.0
242,1952,TENNESSEE,Tornado,250000.0,0.0,,0.0,,2.0,0.1,150,,,35.93,-88.5,,,,10126260,1,8,250000.0
243,1952,TENNESSEE,Tornado,250000.0,0.0,,0.0,,3.0,5.1,177,,,36.02,-88.27,36.07,-88.2,,10126261,0,19,250000.0
244,1952,TENNESSEE,Tornado,2500000.0,0.0,,0.0,,4.0,11.1,177,,,35.27,-88.98,35.35,-88.82,,10126262,4,14,2500000.0
245,1952,TENNESSEE,Tornado,2500000.0,0.0,,0.0,,4.0,19.8,177,,,35.35,-88.82,35.5,-88.52,,10126264,23,100,2500000.0
246,1952,TENNESSEE,Tornado,25000.0,0.0,,0.0,,2.0,0.5,40,,,35.87,-87.58,,,,10126265,3,10,25000.0
247,1952,TENNESSEE,Tornado,2500000.0,0.0,,0.0,,4.0,15.9,177,,,35.5,-88.52,35.63,-88.28,,10126266,11,43,2500000.0
248,1952,TENNESSEE,Tornado,25000.0,0.0,,0.0,,1.0,0.3,7,,,36.25,-85.93,,,,10126267,0,1,25000.0
249,1953,OKLAHOMA,Tornado,25000.0,0.0,,0.0,,2.0,1.5,300,,,35.37,-96.08,,,,10099786,1,4,25000.0
250,1953,OKLAHOMA,Tornado,250000.0,0.0,,0.0,,2.0,1.0,200,,,33.9,-94.83,,,,10099787,0,1,250000.0
251,1953,OKLAHOMA,Tornado,30.0,0.0,,0.0,,2.0,0.8,17,,,34.03,-94.57,,,,10099789,1,14,30.0
252,1953,PENNSYLVANIA,Tornado,25000.0,0.0,,0.0,,2.0,2.0,67,,,41.92,-79.63,,,,10104948,0,2,25000.0
253,1953,MISSISSIPPI,Tornado,25000.0,0.0,,0.0,,2.0,3.3,33,,,34.67,-88.43,34.7,-88.4,,10047298,1,0,25000.0
254,1953,MISSISSIPPI,Tornado,0.0,0.0,,0.0,,1.0,19.6,33,,,31.88,-89.95,32.03,-89.67,,10047300,0,1,0.0
255,1953,MISSISSIPPI,Tornado,25000.0,0.0,,0.0,,2.0,1.5,200,,,31.83,-89.43,,,,10047306,0,1,25000.0
256,1953,MISSISSIPPI,Tornado,0.0,0.0,,0.0,,2.0,7.2,33,,,33.6,-88.62,33.68,-88.55,,10047310,0,1,0.0
257,1953,MISSISSIPPI,Tornado,2500000.0,0.0,,0.0,,3.0,8.3,300,,,32.73,-91.07,32.8,-90.95,,10047314,0,20,2500000.0
258,1953,MISSISSIPPI,Tornado,25000000.0,0.0,,0.0,,5.0,9.0,500,,,32.33,-90.9,32.42,-90.78,,10047316,38,270,25000000.0
259,1953,MISSISSIPPI,Tornado,25000.0,0.0,,0.0,,2.0,8.2,30,,,34.2,-90.73,34.28,-90.83,,10047317,0,11,25000.0
260,1953,OKLAHOMA,Tornado,25000.0,0.0,,0.0,,2.0,23.6,100,,,34.77,-97.95,35.07,-97.75,,10099775,0,1,25000.0
261,1953,OKLAHOMA,Tornado,250000.0,0.0,,0.0,,3.0,1.0,100,,,34.88,-97.7,,,,10099776,1,8,250000.0
262,1953,OKLAHOMA,Tornado,250000.0,0.0,,0.0,,2.0,2.0,100,,,35.07,-97.48,,,,10099777,0,2,250000.0
263,1953,OKLAHOMA,Tornado,25000.0,0.0,,0.0,,3.0,25.8,200,,,33.92,-97.27,34.18,-96.95,,10099779,2,11,25000.0
264,1953,MINNESOTA,Tornado,2500000.0,0.0,,0.0,,4.0,17.8,33,,,44.0,-92.08,44.2,-91.85,,10052072,0,5,2500000.0
265,1953,MINNESOTA,Tornado,250000.0,0.0,,0.0,,2.0,0.5,67,,,44.17,-93.88,,,,10052075,0,1,250000.0
266,1953,NORTH CAROLINA,Tornado,250000.0,0.0,,0.0,,3.0,19.6,27,,,35.75,-78.08,35.75,-77.73,,10075732,0,1,250000.0
267,1953,MAINE,Tornado,250.0,0.0,,0.0,,1.0,0.2,33,,,45.05,-69.3,,,,10042623,0,1,250.0
268,1953,MAINE,Tornado,0.0,0.0,,0.0,,0.0,1.0,7,,,43.82,-70.12,,,,10042624,0,1,0.0
269,1953,MISSISSIPPI,Tornado,250000.0,0.0,,0.0,,2.0,15.5,100,,,31.92,-90.62,32.12,-90.5,,10047293,0,1,250000.0
270,1953,MISSISSIPPI,Tornado,25000.0,0.0,,0.0,,2.0,1.0,100,,,33.03,-91.02,,,,10047294,0,2,25000.0
271,1953,MISSISSIPPI,Tornado,2500.0,0.0,,0.0,,2.0,14.2,880,,,34.25,-89.05,34.35,-88.83,,10047296,0,1,2500.0
272,1953,SOUTH DAKOTA,Tornado,250000.0,0.0,,0.0,,2.0,0.5,33,,,45.82,-100.82,,,,10110968,0,2,250000.0
273,1953,NEBRASKA,Tornado,2500000.0,0.0,,0.0,,3.0,6.5,880,,,40.25,-97.57,40.3,-97.45,,10073811,5,80,2500000.0
274,1953,NEBRASKA,Tornado,2500000.0,0.0,,0.0,,3.0,4.7,880,,,40.77,-97.15,40.77,-97.05,,10073813,0,2,2500000.0
275,1953,NORTH DAKOTA,Tornado,250000.0,0.0,,0.0,,5.0,7.4,600,,,46.45,-100.67,46.55,-100.58,,10089670,2,20,250000.0
276,1953,OHIO,Tornado,0.0,0.0,,0.0,,4.0,3.3,33,,,41.22,-83.9,41.25,-83.83,,10083307,5,1,0.0
277,1953,OHIO,Tornado,0.0,0.0,,0.0,,4.0,20.5,33,,,41.25,-83.83,41.27,-83.43,,10083308,3,8,0.0
278,1953,OHIO,Tornado,0.0,0.0,,0.0,,4.0,26.0,33,,,41.42,-82.83,41.47,-82.33,,10083310,2,23,0.0
279,1953,OHIO,Tornado,0.0,0.0,,0.0,,4.0,20.0,33,,,41.47,-82.33,41.37,-81.97,,10083311,1,47,0.0
280,1953,OHIO,Tornado,0.0,0.0,,0.0,,4.0,15.6,33,,,41.37,-81.97,41.5,-81.72,,10083312,6,300,0.0
281,1953,ARKANSAS,Tornado,2500.0,0.0,,0.0,,3.0,9.5,880,,,35.32,-93.25,35.4,-93.12,,9983043,0,7,2500.0
282,1953,ARKANSAS,Tornado,2500.0,0.0,,0.0,,2.0,4.5,100,,,33.83,-92.17,33.87,-92.1,,9983038,0,2,2500.0
283,1953,MASSACHUSETTS,Tornado,250000000.0,0.0,,0.0,,4.0,34.9,900,,,42.47,-72.17,42.3,-71.52,,10039200,90,1228,250000000.0
284,1953,MASSACHUSETTS,Tornado,2500000.0,0.0,,0.0,,3.0,14.9,667,,,42.17,-71.77,42.1,-71.48,,10039201,0,1,2500000.0
285,1953,MASSACHUSETTS,Tornado,2500000.0,0.0,,0.0,,3.0,0.0,667,,,42.05,-71.23,42.05,-71.2,,10039203,0,1,2500000.0
286,1953,MICHIGAN,Tornado,250000.0,0.0,,0.0,,4.0,24.2,833,,,43.15,-82.98,43.13,-82.5,,10039426,0,23,250000.0
287,1953,MINNESOTA,Tornado,250000.0,0.0,,0.0,,2.0,0.0,33,,,45.58,-94.08,,,,10052067,1,3,250000.0
288,1953,MINNESOTA,Tornado,2500.0,0.0,,0.0,,2.0,6.9,67,,,43.75,-93.2,43.8,-93.07,,10052069,6,3,2500.0
289,1953,MINNESOTA,Tornado,2500000.0,0.0,,0.0,,4.0,26.2,33,,,43.5,-92.38,43.85,-92.17,,10052070,1,6,2500000.0
290,1953,MINNESOTA,Tornado,2500000.0,0.0,,0.0,,4.0,10.8,33,,,43.85,-92.17,44.0,-92.08,,10052071,1,6,2500000.0
291,1953,MISSOURI,Tornado,25000.0,0.0,,0.0,,1.0,0.2,10,,,39.22,-90.75,,,,10063638,0,1,25000.0
292,1953,ALABAMA,Tornado,25000.0,0.0,,0.0,,3.0,0.1,20,,,34.7,-87.7,,,,9979447,1,8,25000.0
293,1953,ALABAMA,Tornado,25000.0,0.0,,0.0,,2.0,0.5,300,,,33.95,-87.8,,,,9979448,0,2,25000.0
294,1953,ALABAMA,Tornado,25000.0,0.0,,0.0,,2.0,0.7,100,,,33.93,-87.37,,,,9979449,0,1,25000.0
295,1953,ALABAMA,Tornado,25000.0,0.0,,0.0,,2.0,7.1,220,,,34.38,-87.07,34.42,-86.95,,9979450,0,6,25000.0
296,1953,ALABAMA,Tornado,2500.0,0.0,,0.0,,2.0,0.1,10,,,30.7,-88.12,,,,9979451,0,2,2500.0
297,1953,ALABAMA,Tornado,2500.0,0.0,,0.0,,3.0,0.5,37,,,33.32,-87.0,,,,9979453,0,12,2500.0
298,1953,ALABAMA,Tornado,25000.0,0.0,,0.0,,2.0,1.5,100,,,33.03,-86.75,,,,9979456,0,2,25000.0
299,1953,ALABAMA,Tornado,250000.0,0.0,,0.0,,4.0,12.1,440,,,33.22,-85.93,33.3,-85.75,,9979457,7,12,250000.0
300,1953,ALABAMA,Tornado,25000.0,0.0,,0.0,,4.0,0.0,100,,,32.25,-88.38,,,,9979459,2,3,25000.0
301,1953,ALABAMA,Tornado,2500.0,0.0,,0.0,,1.0,0.2,67,,,33.92,-87.82,,,,9979460,0,2,2500.0
302,1953,ALABAMA,Tornado,25000.0,0.0,,0.0,,2.0,2.0,33,,,31.37,-85.27,,,,9979463,0,1,25000.0
303,1953,MICHIGAN,Tornado,2500000.0,0.0,,0.0,,4.0,10.0,1760,,,42.92,-82.6,42.98,-82.42,,10039412,2,68,2500000.0
304,1953,MICHIGAN,Tornado,250000.0,0.0,,0.0,,4.0,5.4,200,,,41.78,-83.57,41.78,-83.45,,10039415,4,18,250000.0
305,1953,MICHIGAN,Tornado,25000.0,0.0,,0.0,,3.0,11.3,70,,,42.2,-84.0,42.25,-83.78,,10039416,1,5,25000.0
306,1953,MICHIGAN,Tornado,2500000.0,0.0,,0.0,,3.0,0.0,200,,,42.58,-83.7,42.6,-83.68,,10039417,0,7,2500000.0
307,1953,MICHIGAN,Tornado,2500000.0,0.0,,0.0,,3.0,9.1,200,,,42.6,-83.68,42.68,-83.53,,10039418,0,4,2500000.0
308,1953,MICHIGAN,Tornado,250000.0,0.0,,0.0,,2.0,16.6,833,,,44.33,-83.63,44.45,-83.33,,10039419,4,13,250000.0
309,1953,MICHIGAN,Tornado,25000000.0,0.0,,0.0,,5.0,9.6,833,,,43.1,-83.85,43.1,-83.65,,10039421,116,785,25000000.0
310,1953,NEBRASKA,Tornado,25000.0,0.0,,0.0,,1.0,22.7,33,,,41.2,-97.28,41.42,-96.95,,10072691,0,2,25000.0
311,1953,NEBRASKA,Tornado,250000.0,0.0,,0.0,,4.0,15.0,440,,,41.35,-99.1,41.57,-99.05,,10072694,11,0,250000.0
312,1953,NEBRASKA,Tornado,25000.0,0.0,,0.0,,2.0,20.1,33,,,41.47,-98.63,41.68,-98.37,,10072695,0,1,25000.0
313,1953,NEBRASKA,Tornado,250000.0,0.0,,0.0,,2.0,6.9,33,,,41.35,-97.07,41.42,-96.95,,10072696,0,2,250000.0
314,1953,NEBRASKA,Tornado,250000.0,0.0,,0.0,,3.0,8.0,250,,,41.7,-98.02,41.82,-98.02,,10072697,0,1,250000.0
315,1953,ALABAMA,Tornado,25000.0,0.0,,0.0,,,0.0,33,,,34.1,-86.5,,,,9979445,0,1,25000.0
316,1953,ALABAMA,Tornado,25000.0,0.0,,0.0,,3.0,6.5,300,,,31.53,-88.0,31.57,-87.9,,9979446,0,1,25000.0
317,1953,NEW HAMPSHIRE,Tornado,25000.0,0.0,,0.0,,3.0,1.5,100,,,42.97,-70.97,,,,10081384,0,5,25000.0
318,1953,NEBRASKA,Tornado,2500.0,0.0,,0.0,,2.0,0.0,33,,,42.22,-97.02,,,,10072711,0,1,2500.0
319,1953,NEBRASKA,Tornado,0.0,0.0,,0.0,,1.0,10.8,33,,,41.42,-102.48,41.42,-102.27,,10072713,0,1,0.0
320,1953,NEBRASKA,Tornado,25000.0,0.0,,0.0,,2.0,12.1,33,,,42.13,-97.6,42.25,-97.42,,10072701,0,2,25000.0
321,1953,NEBRASKA,Tornado,25000.0,0.0,,0.0,,2.0,18.9,33,,,42.25,-97.42,42.42,-97.12,,10072703,0,4,25000.0
322,1953,NEBRASKA,Tornado,2500.0,0.0,,0.0,,0.0,1.5,33,,,42.45,-96.87,,,,10072704,0,1,2500.0
323,1953,NEBRASKA,Tornado,25000.0,0.0,,0.0,,2.0,4.1,33,,,41.55,-96.25,41.57,-96.17,,10072705,0,1,25000.0
324,1953,NEBRASKA,Tornado,0.0,0.0,,0.0,,0.0,1.0,33,,,41.6,-96.55,,,,10072706,0,5,0.0
325,1953,IOWA,Tornado,2500.0,0.0,,0.0,,1.0,0.0,33,,,42.23,-95.68,,,,10017024,0,2,2500.0
326,1953,IOWA,Tornado,250000.0,0.0,,0.0,,4.0,6.4,33,,,43.07,-93.52,43.17,-93.5,,10017030,0,3,250000.0
327,1953,IOWA,Tornado,0.0,0.0,,0.0,,3.0,9.4,400,,,41.98,-91.57,42.02,-91.38,,10017039,0,4,0.0
328,1953,IOWA,Tornado,0.0,0.0,,0.0,,3.0,19.2,400,,,42.02,-91.38,42.08,-91.02,,10017040,0,3,0.0
329,1953,IOWA,Tornado,250000.0,0.0,,0.0,,5.0,0.0,100,,,41.45,-94.7,,,,10017052,1,2,250000.0
330,1953,IOWA,Tornado,25000.0,0.0,,0.0,,1.0,0.0,100,,,41.38,-93.58,,,,10017054,0,2,25000.0
331,1953,IOWA,Tornado,2500.0,0.0,,0.0,,2.0,7.8,100,,,41.4,-92.6,41.33,-92.73,,10017055,0,1,2500.0
332,1953,ILLINOIS,Tornado,25000000.0,0.0,,0.0,,3.0,17.8,150,,,40.18,-88.22,40.23,-87.88,,10009732,0,5,25000000.0
333,1953,ILLINOIS,Tornado,25000000.0,0.0,,0.0,,3.0,19.2,150,,,40.23,-87.88,40.25,-87.52,,10009733,1,5,25000000.0
334,1953,TEXAS,Tornado,250.0,0.0,,0.0,,1.0,0.0,33,,,34.0,-98.5,,,,10121810,0,1,250.0
335,1953,TEXAS,Tornado,250000.0,0.0,,0.0,,3.0,5.1,1760,,,29.5,-97.93,29.53,-97.87,,10121822,0,10,250000.0
336,1953,TEXAS,Tornado,25000.0,0.0,,0.0,,3.0,3.3,100,,,30.5,-96.97,30.53,-97.0,,10121823,0,4,25000.0
337,1953,IOWA,Tornado,0.0,0.0,,0.0,,4.0,1.9,33,,,43.45,-92.4,43.5,-92.38,,10017033,0,2,0.0
338,1953,IOWA,Tornado,0.0,0.0,,0.0,,3.0,22.7,400,,,42.15,-93.7,42.3,-93.3,,10017035,1,0,0.0
339,1953,INDIANA,Tornado,2500000.0,0.0,,0.0,,3.0,23.6,750,,,40.27,-86.7,40.28,-86.25,,10004043,1,6,2500000.0
340,1953,INDIANA,Tornado,2500000.0,0.0,,0.0,,3.0,19.9,33,,,40.28,-86.25,40.28,-85.87,,10004044,1,6,2500000.0
341,1953,OKLAHOMA,Tornado,2500.0,0.0,,0.0,,1.0,16.2,880,,,34.37,-97.07,34.57,-96.92,,10099825,0,2,2500.0
342,1953,OKLAHOMA,Tornado,2500.0,0.0,,0.0,,1.0,1.5,880,,,35.33,-96.92,,,,10099826,0,1,2500.0
343,1953,TEXAS,Tornado,250.0,0.0,,0.0,,2.0,0.0,50,,,30.37,-96.18,,,,10121825,2,5,250.0
344,1953,OKLAHOMA,Tornado,250.0,0.0,,0.0,,1.0,0.3,50,,,34.4,-97.97,,,,10099809,0,1,250.0
345,1953,TEXAS,Tornado,25000.0,0.0,,0.0,,2.0,2.0,80,,,32.17,-94.33,,,,10121797,0,2,25000.0
346,1953,TEXAS,Tornado,2500000.0,0.0,,0.0,,4.0,11.2,50,,,33.28,-99.95,33.4,-99.82,,10121798,12,20,2500000.0
347,1953,TEXAS,Tornado,2500000.0,0.0,,0.0,,4.0,2.7,50,,,33.4,-99.82,33.42,-99.78,,10121799,5,5,2500000.0
348,1953,TEXAS,Tornado,25000.0,0.0,,0.0,,3.0,0.5,200,,,30.0,-97.17,,,,10121800,0,3,25000.0
349,1953,TEXAS,Tornado,250000.0,0.0,,0.0,,3.0,4.9,200,,,29.55,-98.53,29.58,-98.47,,10121801,1,5,250000.0
350,1953,TEXAS,Tornado,0.0,0.0,,0.0,,4.0,1.0,1760,,,29.57,-98.7,,,,10121802,2,15,0.0
351,1953,TEXAS,Tornado,2500000.0,0.0,,0.0,,4.0,9.9,880,,,31.53,-100.58,31.53,-100.42,,10121803,13,159,2500000.0
352,1953,TEXAS,Tornado,25000000.0,0.0,,0.0,,5.0,20.9,583,,,31.55,-97.15,31.75,-96.88,,10121804,114,597,25000000.0
353,1953,TEXAS,Tornado,0.0,0.0,,0.0,,3.0,5.2,33,,,31.23,-95.57,31.25,-95.65,,10121806,1,8,0.0
354,1953,MASSACHUSETTS,Tornado,2500000.0,0.0,,0.0,,3.0,13.1,667,,,42.1,-71.48,42.05,-71.23,,10039202,0,15,2500000.0
355,1953,ILLINOIS,Tornado,25000.0,0.0,,0.0,,2.0,6.5,30,,,40.12,-89.45,40.18,-89.35,,10009731,0,3,25000.0
356,1953,MICHIGAN,Tornado,25000000.0,0.0,,0.0,,5.0,0.0,833,,,43.15,-83.47,43.17,-83.42,,10039423,0,59,25000000.0
357,1953,SOUTH CAROLINA,Tornado,250000.0,0.0,,0.0,,2.0,9.6,150,,,34.02,-79.77,34.12,-79.65,,10117458,0,2,250000.0
358,1953,ALABAMA,Tornado,2500000.0,0.0,,0.0,,3.0,34.7,33,,,32.6,-85.58,32.5,-85.0,,9979455,6,195,2500000.0
359,1953,MISSISSIPPI,Tornado,25000.0,0.0,,0.0,,2.0,9.6,100,,,33.12,-88.57,33.22,-88.45,,10047309,0,2,25000.0
360,1953,WISCONSIN,Tornado,2500000.0,0.0,,0.0,,2.0,18.2,100,,,45.65,-92.17,45.9,-92.03,,10147667,1,9,2500000.0
361,1953,LOUISIANA,Tornado,250000.0,0.0,,0.0,,2.0,20.6,150,,,30.42,-92.23,30.57,-91.93,,10032680,0,3,250000.0
362,1953,WISCONSIN,Tornado,2500000.0,0.0,,0.0,,2.0,28.3,100,,,44.85,-92.65,45.22,-92.38,,10146817,1,9,2500000.0
363,1953,WISCONSIN,Tornado,2500000.0,0.0,,0.0,,4.0,23.4,100,,,44.6,-91.37,44.87,-91.07,,10146818,0,5,2500000.0
364,1953,WISCONSIN,Tornado,2500000.0,0.0,,0.0,,2.0,31.6,100,,,45.22,-92.38,45.65,-92.17,,10146819,2,9,2500000.0
365,1953,KANSAS,Tornado,0.0,0.0,,0.0,,2.0,0.0,33,,,37.75,-97.27,,,,10025393,0,3,0.0
366,1953,LOUISIANA,Tornado,250000.0,0.0,,0.0,,2.0,6.8,300,,,30.1,-91.98,30.18,-91.93,,10029316,0,2,250000.0
367,1953,LOUISIANA,Tornado,2500000.0,0.0,,0.0,,4.0,15.5,300,,,31.07,-93.05,31.17,-92.82,,10029318,7,20,2500000.0
368,1953,LOUISIANA,Tornado,2500000.0,0.0,,0.0,,4.0,28.8,300,,,31.17,-92.82,31.38,-92.4,,10029319,0,10,2500000.0
369,1953,LOUISIANA,Tornado,2500000.0,0.0,,0.0,,4.0,11.9,300,,,31.43,-92.43,31.58,-92.53,,10029321,0,5,2500000.0
